time,QQQ종가,TQQQ종가,SPY종가,QQQ3일선,QQQ161일선,TQQQ200일선,SPY200일선,TQQQ200일 이격도
2006-09-01,39.08000183105469,0.34922508908781746,131.4199981689453,38.95333353678385,39.812794916378046,0.39613093903528906,127.82695003509521,88.15900367143678
2006-09-05,39.459999084472656,0.35941223610370343,131.6699981689453,39.13666661580404,39.79093155949752,0.39582368396696993,127.86785003662109,90.80109418962789
2006-09-06,38.66999816894531,0.33782561657800386,130.50999450683594,39.06999969482422,39.76590048748514,0.39532488044501257,127.89720001220704,85.45518718622453
2006-09-07,38.4900016784668,0.33310820554176945,129.91000366210938,38.87333297729492,39.742794913534794,0.39478024519982113,127.9211000442505,84.37813431448782
2006-09-08,38.720001220703125,0.33907973566248395,130.27999877929688,38.62666702270508,39.719192433801496,0.39424947139890565,127.94370002746582,86.0063894212301
2006-09-11,38.959999084472656,0.34538488103755854,130.41000366210938,38.723333994547524,39.70496882563052,0.3937261129079062,127.96425003051758,87.7221169016913
2006-09-12,39.68000030517578,0.3645335623879045,131.69000244140625,39.12000020345052,39.695155173355005,0.3932823089853965,127.98755004882813,92.69004835949549
2006-09-13,39.95000076293945,0.3719749102677924,132.22000122070312,39.53000005086263,39.68590052823843,0.3928610718880045,128.01300006866455,94.683575667134
2006-09-14,39.9900016784668,0.37309225720244243,132.22999572753906,39.87333424886068,39.67801235033118,0.3925025988187678,128.0430000305176,95.05472277769866
2006-09-15,40.11000061035156,0.3764508971484024,131.9600067138672,40.01666768391927,39.66906825948206,0.39219304137761724,128.07235008239746,95.98612352378335
2006-09-18,40.119998931884766,0.3767324137567703,132.13999938964844,40.073333740234375,39.65670800060959,0.3919007970236769,128.10600006103516,96.12953497872314
2006-09-19,39.849998474121094,0.3691263873203213,131.80999755859375,40.026666005452476,39.64217383817116,0.3914486427674573,128.13160003662108,94.29752641640997
2006-09-20,40.43000030517578,0.3852438770619149,132.50999450683594,40.13333257039388,39.63242228727163,0.3910606667320705,128.15990001678466,98.51256079555019
2006-09-21,40.18000030517578,0.3780973792727608,131.8699951171875,40.153333028157554,39.6201862548449,0.39068806747499624,128.18634998321534,96.77730413329267
2006-09-22,39.869998931884766,0.36934595772556944,131.47000122070312,40.15999984741211,39.610496805321354,0.39024897206573717,128.20959999084474,94.6436721589502
2006-09-25,40.56999969482422,0.3887998673661143,132.47999572753906,40.20666631062826,39.608322901755386,0.3899202264255363,128.24159996032714,99.71266967356567
2006-09-26,40.77000045776367,0.39454994900443646,133.5800018310547,40.403333028157554,39.60807444886391,0.3896690956284912,128.27949996948243,101.25256363173295
2006-09-27,40.720001220703125,0.39309835252091896,133.74000549316406,40.686667124430336,39.608633456022844,0.3893850220172936,128.31654998779297,100.95363978932413
2006-09-28,40.83000183105469,0.39628408857759,133.69000244140625,40.77333450317383,39.60695645823982,0.38909261320953237,128.35275001525878,101.84826828469882
2006-09-29,40.650001525878906,0.39104299719762203,133.5800018310547,40.73333485921224,39.60658380259638,0.38874630210993444,128.3841000366211,100.59079535296469
2006-10-02,40.13999938964844,0.37632471258930866,133.0800018310547,40.540000915527344,39.60149063679002,0.38834939284896663,128.4104500579834,96.90364386269698
2006-10-03,40.310001373291016,0.38110617362119925,133.36000061035156,40.36666742960612,39.60037262247216,0.3879649710891119,128.4400500488281,98.23210908741108
2006-10-04,41.29999923706055,0.4091856292079478,134.9199981689453,40.583333333333336,39.60285708030558,0.387784783640876,128.4828500366211,105.51874299092947
2006-10-05,41.5,0.41513023740677885,135.17999267578125,41.03666687011719,39.60496888249557,0.3877403253216428,128.53020000457764,107.06398336629424
2006-10-06,41.40999984741211,0.41242938549999875,135.00999450683594,41.403333028157554,39.604161422445166,0.3876776993420264,128.57609996795654,106.38460406672381
2006-10-09,41.54999923706055,0.4166124231084875,135.08999633789062,41.48666636149088,39.60627322463515,0.3876079695200799,128.62139995574952,107.4829353029866
2006-10-10,41.619998931884766,0.4187180363224267,135.27000427246094,41.526666005452476,39.611676944708975,0.3875063713532989,128.66429996490479,108.05449078427445
2006-10-11,41.540000915527344,0.4163035759779882,135.11000061035156,41.56999969482422,39.61341609125552,0.38739270088479555,128.70604995727538,107.46293748621514
2006-10-12,42.20000076293945,0.4361466398128678,136.27999877929688,41.78666687011719,39.6199378256472,0.38743551161344736,128.76009994506836,112.57270609928511
2006-10-13,42.43000030517578,0.4432779331084572,136.6300048828125,42.05666732788086,39.6272049187133,0.38752179273328674,128.81449996948243,114.38787222311
2006-10-16,42.470001220703125,0.44453163494889125,136.83999633789062,42.36666742960612,39.63186330380647,0.3876564353307751,128.87274993896483,114.67154790545044
2006-10-17,42.0,0.4297731886294723,136.41000366210938,42.300000508626304,39.63745337539578,0.38776497388505016,128.93224994659423,110.83342167899752
2006-10-18,41.79999923706055,0.4236335482282711,136.58999633789062,42.09000015258789,39.63832293682217,0.38770648923581874,128.98169994354248,109.26656117189724
2006-10-19,41.900001525878906,0.42667405003805414,136.80999755859375,41.90000025431315,39.63962730265552,0.3875952360599786,129.02924991607665,110.08237726947405
2006-10-20,42.0,0.4297289487777013,136.83999633789062,41.90000025431315,39.64304344698509,0.3874702187346009,129.07654991149903,110.90631692446165
2006-10-23,42.43000030517578,0.44292777585750703,137.47000122070312,42.11000061035156,39.6513664292993,0.387287532273736,129.1216999053955,114.36664982658009
2006-10-24,42.13999938964844,0.4338457966267293,137.8800048828125,42.18999989827474,39.659378857346056,0.38703078964807053,129.16724990844727,112.09593867744422
2006-10-25,42.43000030517578,0.4428027743231039,138.35000610351562,42.333333333333336,39.669068306869605,0.3868137360805152,129.21449996948243,114.47441831045384
2006-10-26,42.81999969482422,0.45501296596665053,138.77999877929688,42.46333312988281,39.68335401641656,0.38660160608690225,129.26184997558593,117.69557053117117
2006-10-27,42.209999084472656,0.4355670396049732,137.91000366210938,42.48666636149088,39.69360244940527,0.386328509501071,129.3073999786377,112.74524889905018
2006-10-30,42.47999954223633,0.4439254832887618,137.80999755859375,42.5033327738444,39.70478256889012,0.38610062511674875,129.35305000305175,114.97662899523358
2006-10-31,42.58000183105469,0.4470606220509127,137.7899932861328,42.423333485921226,39.71229811484769,0.38593625032506196,129.40034996032716,115.8379451721282
2006-11-01,42.0,0.4287917656701081,136.86000061035156,42.35333379109701,39.71403723770047,0.38576314339517515,129.44554996490479,111.15415586264407
2006-11-02,42.040000915527344,0.4300169130413504,136.77999877929688,42.20666758219401,39.71819874070446,0.3855451107748072,129.4878999710083,111.53478569010275
2006-11-03,41.93000030517578,0.42664140482066154,136.5399932861328,41.99000040690104,39.72118010432084,0.38552239557175566,129.54074993133545,110.66579003482369
2006-11-06,42.540000915527344,0.44526183282788906,138.0800018310547,42.17000071207682,39.727329183069074,0.3855912148284766,129.599049949646,115.47509790282848
2006-11-07,42.83000183105469,0.45436806247460776,138.61000061035156,42.43333435058594,39.73801242046475,0.3856773285254173,129.65934993743898,117.81041530541081
2006-11-08,43.029998779296875,0.4607331492354317,138.91000366210938,42.800000508626304,39.74931676639533,0.3858237496641869,129.72059993743898,119.41544542979648
